39.59384280231807,-54.67740189372496,503.28045361958937
26.129223259605304,-58.24119140074031,504.6994312038468
12.640470787046922,-61.144088997766815,506.3834881149469
-0.8329023913243397,-63.79045747722325,508.4307975553595
-14.261340702703444,-66.44471669868737,510.75686781629366
-27.61630471345628,-69.3733996280974,513.0908748349297
-40.86091683177528,-72.98848226330264,515.031361815431
-53.92323923742754,-78.18675498545106,516.1457135059709
-66.58263523179032,-87.67108143538076,516.0871265282547
-77.68844360015932,-113.75250896202297,514.6993806953453
-79.5828465488321,174.13856952002683,512.0835072157068
-69.56153105895393,138.30581056409318,508.6085607146467
-57.15767919071202,126.73040559771869,504.8599547253337
76.26286563263785,70.62696116037145,517.7387422827195
80.4511312632376,4.0547289450921244,518.7496582607506
71.71643920307262,-40.07549626233101,516.7151906973442
59.7169216254804,-53.650553815482816,512.0438448573078
47.09957354988522,-60.112340075646074,505.6393780753165
34.26713298773034,-64.23180720023335,498.7364783316991
21.332720248231475,-67.36633003858952,492.6757778952617
8.352314475915554,-70.05970907499551,488.65545919423647
-4.6301441968917025,-72.60441553946806,487.50653683495887
-17.571821311088087,-75.22280875094272,489.5387320555246
-30.427584981983852,-78.16877979671322,494.4909352838856
-43.14368332465992,-81.86204490196097,501.59461423638675
-55.63205805058271,-87.23686375389293,509.730160118816
-67.65343045548404,-97.10457407868421,517.6365172514764
-78.03006083627236,-123.82261378706617,524.128164453561
-79.66626660251659,166.80038422283667,528.2804437894831
-70.36784383149713,131.3347338582665,529.557456503118
-58.747508590908474,119.46821935066343,527.8708452813312
-46.64031374441339,113.46445195567657,523.5680233388839
-34.35746735004495,109.52663216406326,517.3564352000102
-21.987117724378457,106.49267081918755,510.1773251939324
-9.56875057509205,103.87768906161472,503.04831016917524
2.868837979060542,101.41686045246347,496.90014097660486
39.45195097327749,-71.12000180767319,493.6848416677374
27.15566282462311,-74.43790012218867,495.3492532985955
14.848570232042299,-77.17144365877914,498.4153999270596
2.5684603598116498,-79.64726162164335,502.73573781929076
-9.657144334229908,-82.07432849739168,507.9259669525283
-21.8052808637651,-84.6406729981732,513.4069164302025
-33.85304083237093,-87.58968848743123,518.4874344469443
-45.767826184783765,-91.34948710583818,522.4725962374586
-57.47708940573722,-96.89258785511538,524.7769394766951
-68.74384287203387,-107.14142855238698,525.0230488368595
-78.36848166352218,-134.50687760600056,523.110109801458
-79.70462326956736,158.56048640833487,519.2421672603368
-70.94540443654752,123.63759452735229,513.9113343633834
-59.88934061159774,111.5518385185882,507.83638749612834
-48.32039659917353,105.41646178856854,501.86318683313885
-36.57016016018365,101.41791171111535,496.83887485863863
-24.745305560685907,98.37173364211297,493.4781824966725
-12.89964895899065,95.78627868043992,492.2447412397687
-1.070853185894757,93.40216569109349,493.2699487875344
10.70989959618742,91.04135419860417,496.3267364059061
22.414894294740712,88.53539652796297,500.86464229816727
34.01708155302608,85.66229033495553,506.0996371664532
45.48241879084348,82.03612755096262,511.14084536713546
-1.5862962017361129,-89.4104018789292,492.67976886687387
-13.204204579142708,-91.76323479697841,491.8632380928332
-24.770838119023935,-94.30205837456144,493.2783981260209
-36.251321893027956,-97.26356353732038,496.75629613635914
-47.59793464724228,-101.07865883364339,501.8310221863004
-58.721784197873546,-106.72892407694245,507.82287634176566
-69.37286804163776,-117.10809713396189,513.9468772427774
-78.40616426065539,-143.84122792909122,519.4270196884872
-79.97693049504942,152.6516308860802,523.59884466354
-72.11923693676198,116.69030988771794,525.9879936855868
-61.904248173718365,103.8885601255391,526.3578580305913
-51.17100751724894,97.44053239180333,524.724432551819
-40.26193111553505,93.2986405467567,521.3394576102934
-29.273913048347307,90.19791085941362,516.646025627702
-18.244923547059315,87.61911152953672,511.2132984166688
-7.19616097896127,85.29804221472823,505.6585602722145
3.8550886510556044,83.06794778036662,500.56712442338466
14.890746113243347,80.79236023373441,496.42107309179573
25.88958080031112,78.32111163513709,493.5468140484471
36.82427193372597,75.43672536786687,492.0882668165407
47.65380014473652,71.7452849724664,492.0082070539999
58.299019007502395,66.37326196357631,493.1150230008342
-14.19284810783877,-101.47314133753636,508.7992777815132
-24.93349299459368,-103.87536754795174,514.4193402006003
-35.578407650131886,-106.6390748650991,519.5395197596929
-46.10355465151194,-110.09892680195996,523.5976133776998
-56.45768521071695,-114.95982538668183,526.1383405457603
-66.49467736142934,-123.06196372744002,526.8702899279712
-75.6450735356665,-140.7202471751037,525.7027239646712
-80.85685544836984,171.0146465865725,522.7587972135485
-76.44172837759646,119.0599655783101,518.3641479881072
-67.50044106332341,99.6562274143483,513.0120457095086
-57.58506238657914,91.04133680527866,507.3079721001894
-47.37053067135108,85.98924916661308,501.89903665804417
-37.03413930624827,82.45228404943293,497.39589618762244
-26.646055277976917,79.66638049980052,494.2962908084673
-16.245220389124594,77.27830251753409,492.92098869188067
-5.859400319826681,75.09242834589473,493.3718303898763
4.488710472225439,72.97768928185296,495.51869116877646
14.7795111704273,70.82364757472324,499.01779656093987
24.99540937984166,68.50998779948442,503.358541836275
35.11882491089672,65.87021382252149,507.9312454946867
45.127034894733434,62.62385056343387,512.1053624738264
54.97801929525312,58.209327695487566,515.3076416469987
64.56531224105987,51.2704910372159,517.0904003132226
-19.551305800255413,-112.85004862538696,491.7685777138777
-29.59981278654704,-115.26317325221896,494.52156886357847
-39.558376356837094,-118.10053912594823,498.8856243535466
-49.38937139154344,-121.72135476203492,504.41486912932555
-59.02436584363605,-126.89349897168748,510.53930922714494
-68.29114242915324,-135.61762154297375,516.6325717312893
-76.56456832066434,-154.53184997115775,522.0811828258389
-80.87128713192457,157.79660234915505,526.3476240224525
-76.71894852215931,109.74514921192038,529.02154499999
-68.62181762251288,90.63112081765259,529.855588085375
-59.61238758600976,81.8525512729901,528.7837974013323
-50.32086036659059,76.67021149163183,525.9226334584687
-40.91219006433639,73.05934352211905,521.5551418773609
-31.44409225109911,70.24634297474988,516.0998518484207
-21.942309802877528,67.87220333559421,510.0674576490066
-12.422236889357555,65.74195837879545,504.0089500149707
